,loss,conv,fa,cl,asp,ad,dataset,acc lp,best_values
116,GraphFactorization,GAT,0.5,0.2,4,2,0.50.50.242,0.7326727473258521,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.009078306358437777, 'lmbda': 0.016464379270818275}"
117,GraphFactorization,SAGE,0.5,0.2,4,5,0.50.50.245,0.6379527775349922,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.007157789362030831, 'lmbda': 0.10699568842639419}"
118,GraphFactorization,GCN,0.5,0.2,4,5,0.50.50.245,0.7074348537252306,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008853756704853655, 'lmbda': 0.6195289351617539}"
119,GraphFactorization,GAT,0.5,0.2,4,5,0.50.50.245,0.7568392663162232,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008077754569556507, 'lmbda': 0.4461700670670204}"
120,GraphFactorization,SAGE,0.5,0.5,2,5,0.50.50.525,0.6620392007709937,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.006896171928473533, 'lmbda': 0.019405728364948402}"
121,GraphFactorization,GCN,0.5,0.5,2,5,0.50.50.525,0.7241344855261419,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.009999438455695123, 'lmbda': 0.08826810362324208}"
122,GraphFactorization,GAT,0.5,0.5,2,5,0.50.50.525,0.7693094901192268,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006336238990995027, 'lmbda': 0.7629877217827296}"
123,GraphFactorization,SAGE,0.5,0.5,2,20,0.50.50.5220,0.6629481481003967,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.0067459135058179, 'lmbda': 0.43848760822750343}"
124,GraphFactorization,GCN,0.5,0.5,2,20,0.50.50.5220,0.8040573861640166,"{'hidden_layer': 256, 'out_layer': 64, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.005323001598364952, 'lmbda': 0.12425127236766821}"
125,GraphFactorization,GAT,0.5,0.5,2,20,0.50.50.5220,0.7683731454412425,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.00703014441160271, 'lmbda': 0.0023811387790198067}"
126,GraphFactorization,SAGE,0.5,0.5,2,40,0.50.50.5240,0.6670948173886138,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.007879310825736417, 'lmbda': 0.14621506910440094}"
127,GraphFactorization,GCN,0.5,0.5,2,40,0.50.50.5240,0.7485342418509003,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.00850595701770976, 'lmbda': 0.056585074505730436}"
