,type of loss,loss,conv,fa,cl,asp,ad,acc lp
1811,laplacian eigenmaps,LapEigen,GAT,0.1,0.5,2,20,0.6911233603045621
1812,laplacian eigenmaps,LapEigen,GAT,0.1,0.5,2,40,0.5200314568489094
1813,laplacian eigenmaps,LapEigen,GAT,0.1,0.5,3,5,0.6938291093743709
1814,laplacian eigenmaps,LapEigen,GAT,0.1,0.5,3,20,0.6092119110467022
1815,laplacian eigenmaps,LapEigen,GAT,0.1,0.5,4,5,0.5327457187279784
1816,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,2,5,0.5235633270321361
1817,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,2,20,0.5708940178384219
1818,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,2,40,0.5572416144832291
1819,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,3,2,0.7437768744961033
1820,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,3,5,0.5832851630239497
1821,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,3,20,0.601590368608799
1822,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,4,2,0.7952254726115459
1823,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,4,5,0.5564746652047928
1824,laplacian eigenmaps,LapEigen,GAT,0.5,0.01,7,2,0.5360338536541053
1825,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,2,5,0.6235558383314841
1826,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,2,20,0.6586428054953001
1827,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,2,40,0.5913447590660705
1828,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,3,2,0.5833634790643346
1829,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,3,5,0.4653001906271823
1830,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,3,20,0.4976736395952967
1831,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,4,2,0.5808065334990634
1832,laplacian eigenmaps,LapEigen,GAT,0.5,0.2,4,5,0.6543610857920563
1833,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,2,5,0.6385693426892592
1834,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,2,20,0.5502564069505461
1835,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,2,40,0.5729913714468056
1836,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,3,5,0.5203417255172458
1837,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,3,20,0.3552549726187675
1838,laplacian eigenmaps,LapEigen,GAT,0.5,0.5,4,5,0.4511618087407211
1839,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,2,5,0.4965794170136823
1840,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,2,20,0.5966298628826531
1841,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,2,40,0.5104975114891019
1842,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,3,2,0.5658234787375676
1843,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,3,5,0.4774166057949842
1844,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,3,20,0.5377263288633585
1845,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,4,2,0.5026962962962963
1846,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,4,5,0.4975386639030613
1847,laplacian eigenmaps,LapEigen,GAT,0.9,0.01,7,2,0.5300254588830138
1848,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,2,5,0.6086573127261751
1849,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,2,20,0.4550870104115022
1850,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,2,40,0.5440614555848725
1851,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,3,2,0.537076
1852,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,3,5,0.6175277083622565
1853,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,3,20,0.6108287128712871
1854,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,4,2,0.553744
1855,laplacian eigenmaps,LapEigen,GAT,0.9,0.2,4,5,0.4973083774806102
1856,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,2,5,0.505076567531241
1857,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,2,20,0.4582641684582383
1858,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,2,40,0.6116796508610827
1859,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,3,5,0.5851219504333616
1860,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,3,20,0.4844882658767635
1861,laplacian eigenmaps,LapEigen,GAT,0.9,0.5,4,5,0.6337151771641488
1862,similarity distr.,LINE,SAGE,0.1,0.01,2,5,0.2914798206278026
1863,similarity distr.,LINE,SAGE,0.1,0.01,2,20,0.3306427221172022
1864,similarity distr.,LINE,SAGE,0.1,0.01,2,40,0.3557979968782518
1865,similarity distr.,LINE,SAGE,0.1,0.01,3,2,0.3018983564781213
1866,similarity distr.,LINE,SAGE,0.1,0.01,3,5,0.2190941898795482
1867,similarity distr.,LINE,SAGE,0.1,0.01,3,20,0.4131610763221525
1868,similarity distr.,LINE,SAGE,0.1,0.01,4,2,0.2756905971068021
1869,similarity distr.,LINE,SAGE,0.1,0.01,4,5,0.2921576466627388
1870,similarity distr.,LINE,SAGE,0.1,0.01,7,2,0.2391057316506258
1871,similarity distr.,LINE,SAGE,0.1,0.2,2,5,0.5097359665455878
1872,similarity distr.,LINE,SAGE,0.1,0.2,2,20,0.5432434801197092
1873,similarity distr.,LINE,SAGE,0.1,0.2,2,40,0.5063688135593221
1874,similarity distr.,LINE,SAGE,0.1,0.2,3,2,0.3276702468331113
1875,similarity distr.,LINE,SAGE,0.1,0.2,3,5,0.4974896694214876
1876,similarity distr.,LINE,SAGE,0.1,0.2,3,20,0.454036782182959
1877,similarity distr.,LINE,SAGE,0.1,0.2,4,2,0.3618167962200884
1878,similarity distr.,LINE,SAGE,0.1,0.2,4,5,0.5102738287560581
1879,similarity distr.,LINE,SAGE,0.1,0.5,2,5,0.5030177297011311
1880,similarity distr.,LINE,SAGE,0.1,0.5,2,20,0.4271913404528176
1881,similarity distr.,LINE,SAGE,0.1,0.5,2,40,0.5068678869853758
1882,similarity distr.,LINE,SAGE,0.1,0.5,3,5,0.5455405459804817
1883,similarity distr.,LINE,SAGE,0.1,0.5,3,20,0.4554572169602447
1884,similarity distr.,LINE,SAGE,0.1,0.5,4,5,0.5459521332721855
1885,similarity distr.,LINE,SAGE,0.5,0.01,2,5,0.2869754253308129
1886,similarity distr.,LINE,SAGE,0.5,0.01,2,20,0.3877840679989032
1887,similarity distr.,LINE,SAGE,0.5,0.01,2,40,0.4385656271312542
1888,similarity distr.,LINE,SAGE,0.5,0.01,3,2,0.3341843590432679
1889,similarity distr.,LINE,SAGE,0.5,0.01,3,5,0.2360996109922042
1890,similarity distr.,LINE,SAGE,0.5,0.01,3,20,0.2950635404280618
1891,similarity distr.,LINE,SAGE,0.5,0.01,4,2,0.3385978000349201
1892,similarity distr.,LINE,SAGE,0.5,0.01,4,5,0.356214268932571
1893,similarity distr.,LINE,SAGE,0.5,0.01,7,2,0.2216611909340035
1894,similarity distr.,LINE,SAGE,0.5,0.2,2,5,0.5402871641281491
1895,similarity distr.,LINE,SAGE,0.5,0.2,2,20,0.5576862798264642
1896,similarity distr.,LINE,SAGE,0.5,0.2,2,40,0.5871680327868852
1897,similarity distr.,LINE,SAGE,0.5,0.2,3,2,0.2189691467523241
1898,similarity distr.,LINE,SAGE,0.5,0.2,3,5,0.3297809809615483
1899,similarity distr.,LINE,SAGE,0.5,0.2,3,20,0.5813819159602589
1900,similarity distr.,LINE,SAGE,0.5,0.2,4,2,0.4267673009926297
1901,similarity distr.,LINE,SAGE,0.5,0.2,4,5,0.4113845222190314
1902,similarity distr.,LINE,SAGE,0.5,0.5,2,5,0.2852934256033057
1903,similarity distr.,LINE,SAGE,0.5,0.5,2,20,0.409077869711103
1904,similarity distr.,LINE,SAGE,0.5,0.5,2,40,0.4046959055468349
1905,similarity distr.,LINE,SAGE,0.5,0.5,3,5,0.3155110894797404
1906,similarity distr.,LINE,SAGE,0.5,0.5,3,20,0.3187520346560343
1907,similarity distr.,LINE,SAGE,0.5,0.5,4,5,0.2196219810539276
1908,similarity distr.,LINE,SAGE,0.9,0.01,2,5,0.3375388327054002
1909,similarity distr.,LINE,SAGE,0.9,0.01,2,20,0.309699856505102
1910,similarity distr.,LINE,SAGE,0.9,0.01,2,40,0.3105680669705002
1911,similarity distr.,LINE,SAGE,0.9,0.01,3,2,0.319425953481087
1912,similarity distr.,LINE,SAGE,0.9,0.01,3,5,0.3652909666423179
1913,similarity distr.,LINE,SAGE,0.9,0.01,3,20,0.4351530206291603
1914,similarity distr.,LINE,SAGE,0.9,0.01,4,2,0.3379654320987654
1915,similarity distr.,LINE,SAGE,0.9,0.01,4,5,0.3223254145408163
1916,similarity distr.,LINE,SAGE,0.9,0.01,7,2,0.2859406434154071
1917,similarity distr.,LINE,SAGE,0.9,0.2,2,5,0.1302191969448768
1918,similarity distr.,LINE,SAGE,0.9,0.2,2,20,0.5402332672285572
1919,similarity distr.,LINE,SAGE,0.9,0.2,2,40,0.5576751319261214
1920,similarity distr.,LINE,SAGE,0.9,0.2,3,2,0.294492
1921,similarity distr.,LINE,SAGE,0.9,0.2,3,5,0.3552238072099588
1922,similarity distr.,LINE,SAGE,0.9,0.2,3,20,0.5453975247524754
1923,similarity distr.,LINE,SAGE,0.9,0.2,4,2,0.156612
1924,similarity distr.,LINE,SAGE,0.9,0.2,4,5,0.4414546171179931
1925,similarity distr.,LINE,SAGE,0.9,0.5,2,5,0.3194643657191481
1926,similarity distr.,LINE,SAGE,0.9,0.5,2,20,0.5358292855093811
1927,similarity distr.,LINE,SAGE,0.9,0.5,2,40,0.3993405297035607
1928,similarity distr.,LINE,SAGE,0.9,0.5,3,5,0.2740621242937124
1929,similarity distr.,LINE,SAGE,0.9,0.5,3,20,0.3158301880102756
1930,similarity distr.,LINE,SAGE,0.9,0.5,4,5,0.3497110385529042
1931,similarity distr.,LINE,GCN,0.1,0.01,2,5,0.4451828912706871
1932,similarity distr.,LINE,GCN,0.1,0.01,2,20,0.3479111531190926
1933,similarity distr.,LINE,GCN,0.1,0.01,2,40,0.4476781997918835
1934,similarity distr.,LINE,GCN,0.1,0.01,3,2,0.3978161642554152
1935,similarity distr.,LINE,GCN,0.1,0.01,3,5,0.4517333499976566
1936,similarity distr.,LINE,GCN,0.1,0.01,3,20,0.4641406782813565
1937,similarity distr.,LINE,GCN,0.1,0.01,4,2,0.3394313634964604
1938,similarity distr.,LINE,GCN,0.1,0.01,4,5,0.4580632943354936
1939,similarity distr.,LINE,GCN,0.1,0.01,7,2,0.3964377335100979
1940,similarity distr.,LINE,GCN,0.1,0.2,2,5,0.4836415249839748
1941,similarity distr.,LINE,GCN,0.1,0.2,2,20,0.468082086361693
1942,similarity distr.,LINE,GCN,0.1,0.2,2,40,0.4192166101694915
1943,similarity distr.,LINE,GCN,0.1,0.2,3,2,0.453754721487881
1944,similarity distr.,LINE,GCN,0.1,0.2,3,5,0.467928145087236
1945,similarity distr.,LINE,GCN,0.1,0.2,3,20,0.4809399568736596
1946,similarity distr.,LINE,GCN,0.1,0.2,4,2,0.4759426916628563
1947,similarity distr.,LINE,GCN,0.1,0.2,4,5,0.4938279483037157
1948,similarity distr.,LINE,GCN,0.1,0.5,2,5,0.4710655935683108
1949,similarity distr.,LINE,GCN,0.1,0.5,2,20,0.4379676115222929
1950,similarity distr.,LINE,GCN,0.1,0.5,2,40,0.4963475262955104
1951,similarity distr.,LINE,GCN,0.1,0.5,3,5,0.471662957403861
1952,similarity distr.,LINE,GCN,0.1,0.5,3,20,0.4838733329882856
1953,similarity distr.,LINE,GCN,0.1,0.5,4,5,0.4906457670744424
1954,similarity distr.,LINE,GCN,0.5,0.01,2,5,0.5348393194706994
1955,similarity distr.,LINE,GCN,0.5,0.01,2,20,0.4725972161739327
1956,similarity distr.,LINE,GCN,0.5,0.01,2,40,0.4790904581809163
1957,similarity distr.,LINE,GCN,0.5,0.01,3,2,0.3588837006181133
1958,similarity distr.,LINE,GCN,0.5,0.01,3,5,0.4398053398740802
1959,similarity distr.,LINE,GCN,0.5,0.01,3,20,0.4198684601664685
1960,similarity distr.,LINE,GCN,0.5,0.01,4,2,0.3780971730607451
1961,similarity distr.,LINE,GCN,0.5,0.01,4,5,0.3397388205810948
1962,similarity distr.,LINE,GCN,0.5,0.01,7,2,0.4670623325107118
1963,similarity distr.,LINE,GCN,0.5,0.2,2,5,0.3710448010179933
1964,similarity distr.,LINE,GCN,0.5,0.2,2,20,0.4719736080983369
1965,similarity distr.,LINE,GCN,0.5,0.2,2,40,0.5262399403874813
1966,similarity distr.,LINE,GCN,0.5,0.2,3,2,0.4556465496576461
1967,similarity distr.,LINE,GCN,0.5,0.2,3,5,0.5199956320221311
1968,similarity distr.,LINE,GCN,0.5,0.2,3,20,0.4914114939385653
1969,similarity distr.,LINE,GCN,0.5,0.2,4,2,0.3687873111465136
1970,similarity distr.,LINE,GCN,0.5,0.2,4,5,0.3649393175092709
1971,similarity distr.,LINE,GCN,0.5,0.5,2,5,0.3282476333525652
1972,similarity distr.,LINE,GCN,0.5,0.5,2,20,0.5019081447482505
1973,similarity distr.,LINE,GCN,0.5,0.5,2,40,0.4348668327698075
1974,similarity distr.,LINE,GCN,0.5,0.5,3,5,0.3257899300239485
1975,similarity distr.,LINE,GCN,0.5,0.5,3,20,0.4804930878101138
1976,similarity distr.,LINE,GCN,0.5,0.5,4,5,0.346756959732344
1977,similarity distr.,LINE,GCN,0.9,0.01,2,5,0.5094520457399696
1978,similarity distr.,LINE,GCN,0.9,0.01,2,20,0.363590162627551
1979,similarity distr.,LINE,GCN,0.9,0.01,2,40,0.506464407619992
1980,similarity distr.,LINE,GCN,0.9,0.01,3,2,0.4716403007283264
1981,similarity distr.,LINE,GCN,0.9,0.01,3,5,0.3283215648080513
1982,similarity distr.,LINE,GCN,0.9,0.01,3,20,0.492809874051505
1983,similarity distr.,LINE,GCN,0.9,0.01,4,2,0.3849283950617284
1984,similarity distr.,LINE,GCN,0.9,0.01,4,5,0.5032286352040817
1985,similarity distr.,LINE,GCN,0.9,0.01,7,2,0.4101728711566878
1986,similarity distr.,LINE,GCN,0.9,0.2,2,5,0.2953053936082537
1987,similarity distr.,LINE,GCN,0.9,0.2,2,20,0.458007560733763
1988,similarity distr.,LINE,GCN,0.9,0.2,2,40,0.4588643359718557
1989,similarity distr.,LINE,GCN,0.9,0.2,3,2,0.39274
1990,similarity distr.,LINE,GCN,0.9,0.2,3,5,0.5166524943310657
1991,similarity distr.,LINE,GCN,0.9,0.2,3,20,0.5514204207920792
1992,similarity distr.,LINE,GCN,0.9,0.2,4,2,0.290138
1993,similarity distr.,LINE,GCN,0.9,0.2,4,5,0.5577985743217138
1994,similarity distr.,LINE,GCN,0.9,0.5,2,5,0.3162749920225367
1995,similarity distr.,LINE,GCN,0.9,0.5,2,20,0.3692034462641298
1996,similarity distr.,LINE,GCN,0.9,0.5,2,40,0.3629858597449146
1997,similarity distr.,LINE,GCN,0.9,0.5,3,5,0.2894449297177428
1998,similarity distr.,LINE,GCN,0.9,0.5,3,20,0.5033456997443989
1999,similarity distr.,LINE,GCN,0.9,0.5,4,5,0.4891216410044835
2000,similarity distr.,LINE,GAT,0.1,0.01,2,5,0.4906593738060286
2001,similarity distr.,LINE,GAT,0.1,0.01,2,20,0.4655576559546313
2002,similarity distr.,LINE,GAT,0.1,0.01,2,40,0.5185597684703435
2003,similarity distr.,LINE,GAT,0.1,0.01,3,2,0.4952500766116675
2004,similarity distr.,LINE,GAT,0.1,0.01,3,5,0.5308159790029527
2005,similarity distr.,LINE,GAT,0.1,0.01,3,20,0.5330770661541323
2006,similarity distr.,LINE,GAT,0.1,0.01,4,2,0.4907760080024622
2007,similarity distr.,LINE,GAT,0.1,0.01,4,5,0.3882459388940324
2008,similarity distr.,LINE,GAT,0.1,0.01,7,2,0.3837829927170675
2009,similarity distr.,LINE,GAT,0.1,0.2,2,5,0.5143328958212509
2010,similarity distr.,LINE,GAT,0.1,0.2,2,20,0.5919049807610091
2011,similarity distr.,LINE,GAT,0.1,0.2,2,40,0.5548806779661016
2012,similarity distr.,LINE,GAT,0.1,0.2,3,2,0.579930285940998
2013,similarity distr.,LINE,GAT,0.1,0.2,3,5,0.4914853076216712
2014,similarity distr.,LINE,GAT,0.1,0.2,3,20,0.4423758376406467
2015,similarity distr.,LINE,GAT,0.1,0.2,4,2,0.3047431793933852
2016,similarity distr.,LINE,GAT,0.1,0.2,4,5,0.5583873182552505
2017,similarity distr.,LINE,GAT,0.1,0.5,2,5,0.4072864010949514
2018,similarity distr.,LINE,GAT,0.1,0.5,2,20,0.5153208368556954
2019,similarity distr.,LINE,GAT,0.1,0.5,2,40,0.5051462427180557
2020,similarity distr.,LINE,GAT,0.1,0.5,3,5,0.4412951653066036
2021,similarity distr.,LINE,GAT,0.1,0.5,3,20,0.5117481554324885
2022,similarity distr.,LINE,GAT,0.1,0.5,4,5,0.5670369086102691
2023,similarity distr.,LINE,GAT,0.5,0.01,2,5,0.3820604914933837
2024,similarity distr.,LINE,GAT,0.5,0.01,2,20,0.5506443444460574
2025,similarity distr.,LINE,GAT,0.5,0.01,2,40,0.521235042470085
2026,similarity distr.,LINE,GAT,0.5,0.01,3,2,0.5274623757054555
2027,similarity distr.,LINE,GAT,0.5,0.01,3,5,0.4832992235466887
2028,similarity distr.,LINE,GAT,0.5,0.01,3,20,0.4511741973840666
2029,similarity distr.,LINE,GAT,0.5,0.01,4,2,0.507436389898573
2030,similarity distr.,LINE,GAT,0.5,0.01,4,5,0.4823106742892944
2031,similarity distr.,LINE,GAT,0.5,0.01,7,2,0.4628154854729064
2032,similarity distr.,LINE,GAT,0.5,0.2,2,5,0.5733651585571186
2033,similarity distr.,LINE,GAT,0.5,0.2,2,20,0.6195909255242227
2034,similarity distr.,LINE,GAT,0.5,0.2,2,40,0.5845756333830104
2035,similarity distr.,LINE,GAT,0.5,0.2,3,2,0.47847376885561
2036,similarity distr.,LINE,GAT,0.5,0.2,3,5,0.5161696069628803
2037,similarity distr.,LINE,GAT,0.5,0.2,3,20,0.4541190866830735
2038,similarity distr.,LINE,GAT,0.5,0.2,4,2,0.532396141524133
2039,similarity distr.,LINE,GAT,0.5,0.2,4,5,0.4546816666458565
2040,similarity distr.,LINE,GAT,0.5,0.5,2,5,0.5417745101515234
2041,similarity distr.,LINE,GAT,0.5,0.5,2,20,0.5226946742777575
2042,similarity distr.,LINE,GAT,0.5,0.5,2,40,0.580812508662397
2043,similarity distr.,LINE,GAT,0.5,0.5,3,5,0.5830349171149625
2044,similarity distr.,LINE,GAT,0.5,0.5,3,20,0.5699309264494004
2045,similarity distr.,LINE,GAT,0.5,0.5,4,5,0.5251040293441719
2046,similarity distr.,LINE,GAT,0.9,0.01,2,5,0.4849378676713596
2047,similarity distr.,LINE,GAT,0.9,0.01,2,20,0.468979193239796
2048,similarity distr.,LINE,GAT,0.9,0.01,2,40,0.525638336416163
2049,similarity distr.,LINE,GAT,0.9,0.01,3,2,0.4775334795207142
2050,similarity distr.,LINE,GAT,0.9,0.01,3,5,0.4412689716743771
2051,similarity distr.,LINE,GAT,0.9,0.01,3,20,0.4246249684643599
2052,similarity distr.,LINE,GAT,0.9,0.01,4,2,0.5386271604938271
2053,similarity distr.,LINE,GAT,0.9,0.01,4,5,0.4579081632653061
2054,similarity distr.,LINE,GAT,0.9,0.01,7,2,0.5103615873524542
2055,similarity distr.,LINE,GAT,0.9,0.2,2,5,0.5094590790540242
2056,similarity distr.,LINE,GAT,0.9,0.2,2,20,0.631448190381755
2057,similarity distr.,LINE,GAT,0.9,0.2,2,40,0.5697288918205805
2058,similarity distr.,LINE,GAT,0.9,0.2,3,2,0.553758
2059,similarity distr.,LINE,GAT,0.9,0.2,3,5,0.5130906103938173
2060,similarity distr.,LINE,GAT,0.9,0.2,3,20,0.605335396039604
2061,similarity distr.,LINE,GAT,0.9,0.2,4,2,0.549622
2062,similarity distr.,LINE,GAT,0.9,0.2,4,5,0.4309085392891316
2063,similarity distr.,LINE,GAT,0.9,0.5,2,5,0.4679402673336578
2064,similarity distr.,LINE,GAT,0.9,0.5,2,20,0.4960354424994118
2065,similarity distr.,LINE,GAT,0.9,0.5,2,40,0.5690638809472391
2066,similarity distr.,LINE,GAT,0.9,0.5,3,5,0.4757307839831877
2067,similarity distr.,LINE,GAT,0.9,0.5,3,20,0.5417374431505018
2068,similarity distr.,LINE,GAT,0.9,0.5,4,5,0.5272893707957157
2069,random walks,Node2Vec,SAGE,0.1,0.01,2,5,0.733696635765851
2070,random walks,Node2Vec,SAGE,0.9,0.01,2,40,0.8158120554527946
2071,random walks,Node2Vec,SAGE,0.5,0.01,2,20,0.7281334172029483
2072,random walks,Node2Vec,SAGE,0.5,0.01,4,5,0.793151382253896
2073,random walks,Node2Vec,SAGE,0.1,0.01,4,2,0.7489035087719298
2074,random walks,Node2Vec,SAGE,0.5,0.2,3,5,0.5817094971163257
2075,random walks,Node2Vec,SAGE,0.1,0.01,2,20,0.7648487712665406
2076,random walks,Node2Vec,SAGE,0.9,0.01,3,2,0.8294698096953559
2077,random walks,Node2Vec,SAGE,0.9,0.01,7,2,0.6833039576990867
2078,random walks,Node2Vec,SAGE,0.5,0.5,2,40,0.6782713240010443
2079,random walks,Node2Vec,SAGE,0.5,0.01,7,2,0.7585428999682055
2080,random walks,Node2Vec,SAGE,0.1,0.01,2,40,0.7198393600416233
2081,random walks,Node2Vec,SAGE,0.9,0.2,2,5,0.5721352285407106
2082,random walks,Node2Vec,SAGE,0.5,0.2,3,20,0.6539019232522103
2083,random walks,Node2Vec,SAGE,0.1,0.01,3,2,0.7643102530604347
2084,random walks,Node2Vec,SAGE,0.1,0.5,2,20,0.6955083415282162
2085,random walks,Node2Vec,SAGE,0.9,0.2,2,20,0.6247364898363907
2086,random walks,Node2Vec,SAGE,0.5,0.2,2,5,0.5231676895741032
2087,random walks,Node2Vec,SAGE,0.5,0.2,4,2,0.6581467411284817
2088,random walks,Node2Vec,SAGE,0.5,0.5,3,5,0.6070575569945431
2089,random walks,Node2Vec,SAGE,0.1,0.5,2,40,0.6958469195866329
2090,random walks,Node2Vec,SAGE,0.9,0.2,2,40,0.5871564423922604
2091,random walks,Node2Vec,SAGE,0.1,0.01,4,5,0.7127556602979548
2092,random walks,Node2Vec,SAGE,0.5,0.2,4,5,0.6830744546691806
2093,random walks,Node2Vec,SAGE,0.1,0.2,3,2,0.5820435692626584
2094,random walks,Node2Vec,SAGE,0.5,0.5,3,20,0.6716959603415321
2095,random walks,Node2Vec,SAGE,0.9,0.01,3,5,0.8005843681519357
2096,random walks,Node2Vec,SAGE,0.1,0.5,3,5,0.6557020570593884
2097,random walks,Node2Vec,SAGE,0.1,0.01,7,2,0.7290852430226751
2098,random walks,Node2Vec,SAGE,0.5,0.2,2,20,0.6229369125090383
2099,random walks,Node2Vec,SAGE,0.5,0.01,2,40,0.7351664703329408
2100,random walks,Node2Vec,SAGE,0.1,0.01,3,5,0.6650627255542189
2101,random walks,Node2Vec,SAGE,0.9,0.01,3,20,0.8259232665101204
2102,random walks,Node2Vec,SAGE,0.9,0.2,3,2,0.596528
2103,random walks,Node2Vec,SAGE,0.1,0.01,3,20,0.6791028582057165
2104,random walks,Node2Vec,SAGE,0.9,0.2,3,5,0.6123172057938822
2105,random walks,Node2Vec,SAGE,0.5,0.01,3,2,0.7491601719967751
2106,random walks,Node2Vec,SAGE,0.5,0.2,2,40,0.623065697963239
2107,random walks,Node2Vec,SAGE,0.9,0.2,3,20,0.6265014851485149
2108,random walks,Node2Vec,SAGE,0.1,0.2,2,5,0.6868447239095266
2109,random walks,Node2Vec,SAGE,0.5,0.01,3,5,0.7241794122701495
2110,random walks,Node2Vec,SAGE,0.1,0.5,3,20,0.7117550563865455
2111,random walks,Node2Vec,SAGE,0.5,0.5,4,5,0.5550799519095952
2112,random walks,Node2Vec,SAGE,0.5,0.01,3,20,0.7697309750297265
2113,random walks,Node2Vec,SAGE,0.1,0.2,2,20,0.5841285805899957
2114,random walks,Node2Vec,SAGE,0.5,0.2,3,2,0.7062992228939031
2115,random walks,Node2Vec,SAGE,0.9,0.2,4,2,0.654264
2116,random walks,Node2Vec,SAGE,0.9,0.01,4,2,0.7371061728395061
2117,random walks,Node2Vec,SAGE,0.5,0.5,2,5,0.6944744382737736
2118,random walks,Node2Vec,GCN,0.1,0.01,3,2,0.6974726214093321
2119,random walks,Node2Vec,SAGE,0.9,0.5,3,5,0.6788369986688112
2120,random walks,Node2Vec,SAGE,0.5,0.01,4,2,0.7232583609783972
2121,random walks,Node2Vec,SAGE,0.9,0.01,2,5,0.6318824773613589
2122,random walks,Node2Vec,SAGE,0.9,0.01,4,5,0.830616230867347
2123,random walks,Node2Vec,SAGE,0.1,0.2,2,40,0.5731115254237289
2124,random walks,Node2Vec,SAGE,0.9,0.5,3,20,0.6250946820134795
2125,random walks,Node2Vec,GCN,0.1,0.2,4,2,0.8098338667885994
2126,random walks,Node2Vec,SAGE,0.9,0.01,2,20,0.8008211096938775
2127,random walks,Node2Vec,GCN,0.5,0.01,3,5,0.6166320361199207
2128,random walks,Node2Vec,GCN,0.1,0.01,3,5,0.6666093830555078
2129,random walks,Node2Vec,SAGE,0.9,0.5,4,5,0.5602097025292587
2130,random walks,Node2Vec,GCN,0.1,0.5,3,20,0.7121755832743877
2131,random walks,Node2Vec,SAGE,0.5,0.5,2,20,0.5913427601700569
2132,random walks,Node2Vec,GCN,0.1,0.01,2,5,0.6320859056083975
2133,random walks,Node2Vec,GCN,0.1,0.01,3,20,0.6600378200756402
2134,random walks,Node2Vec,GCN,0.1,0.2,4,5,0.5919697092084006
2135,random walks,Node2Vec,GCN,0.1,0.01,2,20,0.7114744801512287
2136,random walks,Node2Vec,GCN,0.1,0.01,4,2,0.6867305324715297
2137,random walks,Node2Vec,GCN,0.1,0.01,2,40,0.6253251821019772
2138,random walks,Node2Vec,GCN,0.1,0.5,4,5,0.6703162654158727
2139,random walks,Node2Vec,GCN,0.1,0.5,2,5,0.6705369517335772
2140,random walks,Node2Vec,GCN,0.1,0.5,2,20,0.6661275296309714
2141,random walks,Node2Vec,GCN,0.1,0.01,4,5,0.6910403164716776
2142,random walks,Node2Vec,GCN,0.1,0.01,7,2,0.6601298187014686
2143,random walks,Node2Vec,SAGE,0.9,0.5,2,5,0.6478796063806813
2144,random walks,Node2Vec,GCN,0.1,0.5,2,40,0.6936738379080909
2145,random walks,Node2Vec,SAGE,0.1,0.5,4,5,0.6681829310882678
2146,random walks,Node2Vec,SAGE,0.1,0.2,3,20,0.7254221941033581
2147,random walks,Node2Vec,SAGE,0.9,0.5,2,20,0.6369287249918614
2148,random walks,Node2Vec,GCN,0.5,0.01,2,5,0.6709829867674857
2149,random walks,Node2Vec,SAGE,0.1,0.2,4,2,0.6762993446121018
2150,random walks,Node2Vec,SAGE,0.5,0.01,2,5,0.7713610586011344
2151,random walks,Node2Vec,SAGE,0.9,0.5,2,40,0.6664324461964422
2152,random walks,Node2Vec,GCN,0.1,0.2,2,5,0.5923256310857422
2153,random walks,Node2Vec,SAGE,0.9,0.2,4,5,0.63920978319214
2154,random walks,Node2Vec,SAGE,0.1,0.2,4,5,0.5843279483037156
2155,random walks,Node2Vec,SAGE,0.1,0.5,2,5,0.6463031014037691
2156,random walks,Node2Vec,GCN,0.1,0.5,3,5,0.6894980418542864
2157,random walks,Node2Vec,GCN,0.1,0.2,2,20,0.5361327490380504
2158,random walks,Node2Vec,GCN,0.1,0.2,2,40,0.6275481355932203
